,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,delay_interval,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,previous_rental_delay,waiting_time,impacted
18612,550771,399172,connect,ended,-92.0,Early or on time,,,,0.0,0
18613,550784,406516,mobile,ended,-37.0,Early or on time,,,,0.0,0
18614,550806,386413,connect,ended,-18.0,Early or on time,,,,0.0,0
18615,560777,360551,connect,ended,-25.0,Early or on time,,,,0.0,0
18616,560798,310810,mobile,ended,-18.0,Early or on time,,,,0.0,0
18617,560831,390692,mobile,ended,-74.0,Early or on time,,,,0.0,0
18618,560950,373638,mobile,ended,40.0,< 1 hour,,,,0.0,0
18619,560961,324640,mobile,ended,0.0,Early or on time,,,,0.0,0
18620,561062,275364,connect,ended,139.0,2 to 5 hours,,,,0.0,0
18621,561114,199863,mobile,ended,26.0,< 30 minutes,,,,0.0,0
18622,561134,397333,mobile,ended,35.0,< 1 hour,,,,0.0,0
18623,561234,299931,mobile,canceled,,Unknown,,,,0.0,0
18624,561436,378847,mobile,ended,-70.0,Early or on time,,,,0.0,0
18625,561501,350149,mobile,ended,499.0,5 to 24 hours,,,,0.0,0
18626,561702,318072,mobile,canceled,,Unknown,,,,0.0,0
18627,561712,360929,mobile,ended,-117.0,Early or on time,,,,0.0,0
18628,561739,343003,mobile,ended,,Unknown,,,,0.0,0
18629,561806,221830,mobile,ended,967.0,5 to 24 hours,546263.0,600.0,,0.0,0
18630,561893,400181,mobile,ended,52.0,< 1 hour,,,,0.0,0
18631,562056,307983,connect,ended,-169.0,Early or on time,,,,0.0,0
18632,562113,259280,mobile,canceled,,Unknown,,,,0.0,0
18633,562179,401911,mobile,ended,5.0,< 30 minutes,,,,0.0,0
18634,562207,397188,mobile,canceled,,Unknown,,,,0.0,0
18635,559769,377781,mobile,ended,81.0,1 to 2 hours,,,,0.0,0
18636,559895,351349,mobile,ended,52.0,< 1 hour,,,,0.0,0
18637,559902,396219,mobile,ended,-28.0,Early or on time,,,,0.0,0
18638,560059,335864,mobile,ended,754.0,5 to 24 hours,,,,0.0,0
18639,560257,413083,mobile,ended,255.0,2 to 5 hours,,,,0.0,0
18640,560305,195467,mobile,ended,,Unknown,558504.0,720.0,,0.0,0
18641,560354,338243,connect,ended,54.0,< 1 hour,557661.0,180.0,,0.0,0
18642,560424,340024,mobile,ended,-140.0,Early or on time,,,,0.0,0
18643,560529,410226,mobile,ended,0.0,Early or on time,,,,0.0,0
18644,560554,389463,mobile,ended,-78.0,Early or on time,,,,0.0,0
18645,560609,326040,mobile,ended,-12.0,Early or on time,,,,0.0,0
18646,560632,372647,mobile,ended,-9.0,Early or on time,,,,0.0,0
18647,560648,408490,mobile,ended,-7.0,Early or on time,,,,0.0,0
18648,560718,324640,mobile,ended,156.0,2 to 5 hours,542037.0,240.0,,0.0,0
18649,560930,376373,mobile,ended,,Unknown,,,,0.0,0
18650,560942,357288,connect,ended,46.0,< 1 hour,,,,0.0,0
18651,561011,341105,mobile,ended,-29.0,Early or on time,,,,0.0,0
18652,561093,403270,mobile,ended,,Unknown,,,,0.0,0
18653,561165,354026,mobile,ended,11.0,< 30 minutes,,,,0.0,0
18654,561190,402209,mobile,ended,4.0,< 30 minutes,,,,0.0,0
18655,561337,367426,mobile,canceled,,Unknown,,,,0.0,0
18656,561369,364537,mobile,canceled,,Unknown,,,,0.0,0
18657,561419,391519,connect,ended,-5.0,Early or on time,,,,0.0,0
18658,561426,400747,mobile,ended,-284.0,Early or on time,,,,0.0,0
18659,561598,377702,mobile,canceled,,Unknown,,,,0.0,0
18660,561611,317639,mobile,ended,39.0,< 1 hour,,,,0.0,0
18661,561665,264513,mobile,ended,40.0,< 1 hour,,,,0.0,0
18662,561781,409541,mobile,ended,128.0,2 to 5 hours,,,,0.0,0
18663,561784,225617,mobile,ended,,Unknown,,,,0.0,0
18664,561936,399667,mobile,ended,35.0,< 1 hour,,,,0.0,0
18665,561989,336091,mobile,canceled,,Unknown,,,,0.0,0
18666,562053,397698,connect,ended,42.0,< 1 hour,,,,0.0,0
18667,562155,359926,mobile,ended,-60.0,Early or on time,,,,0.0,0
18668,562320,336531,mobile,ended,43.0,< 1 hour,,,,0.0,0
18669,562363,294771,mobile,ended,-955.0,Early or on time,,,,0.0,0
18670,562405,407055,connect,ended,-19.0,Early or on time,,,,0.0,0
18671,562416,278182,mobile,ended,,Unknown,,,,0.0,0
18672,562563,349209,mobile,ended,2.0,< 30 minutes,,,,0.0,0
18673,562581,392273,mobile,ended,-2732.0,Early or on time,,,,0.0,0
18674,562612,413896,mobile,ended,-8.0,Early or on time,560091.0,0.0,527.0,-527.0,1
18675,562661,255757,connect,ended,2.0,< 30 minutes,,,,0.0,0
18676,562675,340699,mobile,ended,-214.0,Early or on time,,,,0.0,0
18677,562712,374081,connect,ended,-169.0,Early or on time,,,,0.0,0
18678,562751,336687,mobile,ended,77.0,1 to 2 hours,,,,0.0,0
18679,562880,410643,mobile,ended,21.0,< 30 minutes,,,,0.0,0
18680,562894,285452,connect,ended,-14.0,Early or on time,560823.0,660.0,,0.0,0
18681,562928,321752,connect,ended,31.0,< 1 hour,,,,0.0,0
18682,562977,405611,connect,ended,210.0,2 to 5 hours,558473.0,120.0,,0.0,0
18683,563010,409560,mobile,ended,-43.0,Early or on time,,,,0.0,0
18684,563058,228776,mobile,canceled,,Unknown,,,,0.0,0
18685,563090,386086,mobile,ended,39.0,< 1 hour,560501.0,0.0,15.0,-15.0,1
18686,563126,404153,mobile,ended,61.0,1 to 2 hours,,,,0.0,0
18687,563169,390871,connect,canceled,,Unknown,,,,0.0,0
18688,563235,369542,connect,ended,-107.0,Early or on time,,,,0.0,0
18689,563271,414488,mobile,ended,19.0,< 30 minutes,,,,0.0,0
18690,563310,366939,mobile,ended,572.0,5 to 24 hours,,,,0.0,0
18691,563366,380318,mobile,ended,-107.0,Early or on time,,,,0.0,0
18692,563517,363133,connect,ended,78.0,1 to 2 hours,565338.0,120.0,,0.0,0
18693,563536,376311,connect,ended,-255.0,Early or on time,,,,0.0,0
18694,563607,216576,connect,ended,-160.0,Early or on time,,,,0.0,0
18695,563653,363431,mobile,ended,12.0,< 30 minutes,,,,0.0,0
18696,563678,389719,mobile,ended,-26.0,Early or on time,,,,0.0,0
18697,563699,310518,mobile,ended,6.0,< 30 minutes,,,,0.0,0
18698,563757,225486,connect,ended,7.0,< 30 minutes,,,,0.0,0
18699,563761,291699,mobile,ended,,Unknown,,,,0.0,0
18700,563896,411778,mobile,ended,27.0,< 30 minutes,,,,0.0,0
18701,563966,410700,mobile,ended,96.0,1 to 2 hours,,,,0.0,0
18702,564055,290726,connect,canceled,,Unknown,,,,0.0,0
18703,564100,352076,connect,canceled,,Unknown,,,,0.0,0
18704,564155,358023,mobile,ended,-19.0,Early or on time,,,,0.0,0
18705,564356,283304,mobile,ended,201.0,2 to 5 hours,,,,0.0,0
18706,564383,393984,mobile,ended,104.0,1 to 2 hours,,,,0.0,0
18707,564419,415622,mobile,ended,-85.0,Early or on time,,,,0.0,0
18708,564443,375606,mobile,canceled,,Unknown,,,,0.0,0
18709,564488,395439,mobile,ended,-929.0,Early or on time,,,,0.0,0
18710,564501,341062,connect,ended,25.0,< 30 minutes,,,,0.0,0
18711,564545,364652,connect,ended,-90.0,Early or on time,,,,0.0,0
18712,564588,277560,mobile,ended,-135.0,Early or on time,,,,0.0,0
18713,564624,321121,mobile,ended,153.0,2 to 5 hours,,,,0.0,0
18714,564784,309980,mobile,ended,41.0,< 1 hour,,,,0.0,0
18715,564912,340064,mobile,ended,75.0,1 to 2 hours,533701.0,600.0,,0.0,0
18716,564930,384056,mobile,ended,20.0,< 30 minutes,,,,0.0,0
18717,564965,173376,mobile,canceled,,Unknown,,,,0.0,0
18718,565154,382601,mobile,canceled,,Unknown,,,,0.0,0
18719,565218,415060,mobile,canceled,,Unknown,,,,0.0,0
18720,565317,385628,connect,ended,-50.0,Early or on time,,,,0.0,0
18721,565324,281068,mobile,ended,44.0,< 1 hour,,,,0.0,0
18722,565332,380731,mobile,ended,89.0,1 to 2 hours,,,,0.0,0
18723,565503,308243,mobile,ended,-79.0,Early or on time,,,,0.0,0
18724,565627,409541,mobile,ended,,Unknown,,,,0.0,0
18725,565782,357880,mobile,ended,-825.0,Early or on time,,,,0.0,0
18726,565945,410109,mobile,ended,-267.0,Early or on time,,,,0.0,0
18727,566047,363624,mobile,ended,-15.0,Early or on time,,,,0.0,0
18728,566068,264759,mobile,ended,5.0,< 30 minutes,,,,0.0,0
18729,566166,386064,mobile,ended,16.0,< 30 minutes,,,,0.0,0
18730,566231,388675,mobile,canceled,,Unknown,,,,0.0,0
18731,566282,403049,mobile,ended,-40.0,Early or on time,,,,0.0,0
18732,556699,386413,connect,ended,51.0,< 1 hour,,,,0.0,0
18733,556744,290726,connect,ended,-85.0,Early or on time,,,,0.0,0
18734,556763,349129,connect,canceled,,Unknown,,,,0.0,0
18735,556773,406948,mobile,canceled,,Unknown,,,,0.0,0
18736,556965,187740,mobile,ended,4.0,< 30 minutes,556605.0,0.0,,0.0,0
18737,557164,176445,mobile,ended,-202.0,Early or on time,,,,0.0,0
18738,557246,413139,mobile,canceled,,Unknown,553934.0,120.0,,0.0,0
18739,557412,407410,mobile,canceled,,Unknown,,,,0.0,0
18740,557437,358785,mobile,ended,-19.0,Early or on time,,,,0.0,0
18741,557454,383925,mobile,ended,-102.0,Early or on time,,,,0.0,0
18742,557456,247820,mobile,ended,80.0,1 to 2 hours,,,,0.0,0
18743,557659,298117,connect,ended,22.0,< 30 minutes,552177.0,360.0,,0.0,0
18744,557669,364041,mobile,ended,17.0,< 30 minutes,,,,0.0,0
18745,557696,408715,connect,ended,24.0,< 30 minutes,,,,0.0,0
18746,557735,383973,mobile,ended,138.0,2 to 5 hours,,,,0.0,0
18747,557817,289112,connect,ended,63.0,1 to 2 hours,540139.0,690.0,,0.0,0
18748,557842,350502,connect,canceled,,Unknown,,,,0.0,0
18749,557874,378239,mobile,ended,42.0,< 1 hour,,,,0.0,0
18750,557886,394894,mobile,ended,279.0,2 to 5 hours,,,,0.0,0
18751,557922,411373,mobile,ended,-109.0,Early or on time,,,,0.0,0
18752,557969,385721,connect,ended,-104.0,Early or on time,551402.0,600.0,,0.0,0
18753,558059,378355,mobile,ended,-51.0,Early or on time,,,,0.0,0
18754,558100,354134,mobile,ended,166.0,2 to 5 hours,,,,0.0,0
18755,558245,412025,mobile,ended,24.0,< 30 minutes,,,,0.0,0
18756,558492,410053,mobile,ended,-11.0,Early or on time,,,,0.0,0
18757,558520,386322,mobile,ended,32.0,< 1 hour,558507.0,660.0,,0.0,0
18758,558589,389178,mobile,ended,,Unknown,,,,0.0,0
18759,558603,408237,mobile,ended,-106.0,Early or on time,,,,0.0,0
18760,558654,366981,connect,ended,8.0,< 30 minutes,542471.0,630.0,,0.0,0
18761,558663,414447,mobile,ended,100.0,1 to 2 hours,,,,0.0,0
18762,558681,243817,mobile,canceled,,Unknown,,,,0.0,0
18763,558684,412528,mobile,ended,49.0,< 1 hour,557553.0,270.0,,0.0,0
18764,558758,347319,mobile,ended,-2.0,Early or on time,,,,0.0,0
18765,558838,242664,mobile,ended,10.0,< 30 minutes,,,,0.0,0
18766,558919,353337,mobile,canceled,,Unknown,,,,0.0,0
18767,559058,369184,mobile,ended,78.0,1 to 2 hours,,,,0.0,0
18768,559076,373881,mobile,canceled,,Unknown,,,,0.0,0
18769,559180,336873,mobile,ended,-52.0,Early or on time,,,,0.0,0
18770,559191,392151,mobile,ended,63.0,1 to 2 hours,,,,0.0,0
18771,559193,408744,connect,ended,-107.0,Early or on time,,,,0.0,0
18772,559204,398161,mobile,canceled,,Unknown,,,,0.0,0
18773,559214,391125,mobile,ended,79.0,1 to 2 hours,,,,0.0,0
18774,559259,412093,mobile,ended,74.0,1 to 2 hours,553100.0,0.0,67.0,-67.0,1
18775,559319,376391,mobile,canceled,,Unknown,,,,0.0,0
18776,559468,161760,mobile,ended,,Unknown,,,,0.0,0
18777,559493,285452,connect,canceled,,Unknown,556448.0,30.0,,0.0,0
18778,559535,403255,connect,ended,288.0,2 to 5 hours,,,,0.0,0
18779,559551,406625,connect,ended,-397.0,Early or on time,,,,0.0,0
18780,559553,300528,connect,canceled,,Unknown,,,,0.0,0
18781,559657,363386,mobile,ended,229.0,2 to 5 hours,555952.0,120.0,,0.0,0
18782,559679,364996,mobile,canceled,,Unknown,,,,0.0,0
18783,559698,265528,mobile,ended,4.0,< 30 minutes,,,,0.0,0
18784,559701,401475,connect,ended,-51.0,Early or on time,552371.0,600.0,,0.0,0
18785,559710,400769,mobile,ended,37.0,< 1 hour,,,,0.0,0
18786,559824,336935,connect,ended,14.0,< 30 minutes,,,,0.0,0
18787,559931,334243,mobile,ended,-5.0,Early or on time,,,,0.0,0
18788,559943,359358,connect,ended,13.0,< 30 minutes,,,,0.0,0
18789,560284,363095,mobile,ended,,Unknown,,,,0.0,0
18790,560400,402031,mobile,ended,,Unknown,,,,0.0,0
18791,560462,350873,connect,ended,-72.0,Early or on time,,,,0.0,0
18792,560469,406514,mobile,ended,,Unknown,,,,0.0,0
18793,560476,289396,mobile,ended,-41.0,Early or on time,,,,0.0,0
18794,560498,401953,mobile,ended,8.0,< 30 minutes,,,,0.0,0
18795,560517,244848,connect,canceled,,Unknown,,,,0.0,0
18796,560537,308181,connect,canceled,,Unknown,559632.0,90.0,,0.0,0
18797,560605,383126,mobile,ended,65.0,1 to 2 hours,,,,0.0,0
18798,560748,409992,mobile,ended,-35.0,Early or on time,,,,0.0,0
18799,560841,378939,mobile,ended,149.0,2 to 5 hours,,,,0.0,0
18800,560979,319365,mobile,ended,,Unknown,,,,0.0,0
18801,560985,316449,mobile,ended,67.0,1 to 2 hours,,,,0.0,0
18802,561079,376652,mobile,ended,11.0,< 30 minutes,560197.0,0.0,,0.0,0
18803,561322,399667,mobile,ended,22.0,< 30 minutes,,,,0.0,0
18804,561406,385444,mobile,ended,,Unknown,,,,0.0,0
18805,561774,414315,mobile,ended,-3.0,Early or on time,,,,0.0,0
18806,561879,322025,mobile,ended,1527.0,1 day or more,,,,0.0,0
18807,561977,370564,mobile,ended,150.0,2 to 5 hours,,,,0.0,0
18808,562280,284054,mobile,ended,62.0,1 to 2 hours,,,,0.0,0
18809,562319,413001,mobile,ended,152.0,2 to 5 hours,,,,0.0,0
18810,562335,367627,mobile,ended,84.0,1 to 2 hours,565711.0,600.0,,0.0,0
18811,562403,341648,mobile,canceled,,Unknown,,,,0.0,0
18812,562462,318911,mobile,ended,9.0,< 30 minutes,,,,0.0,0
18813,562598,317387,mobile,ended,-5.0,Early or on time,,,,0.0,0
18814,562768,409238,mobile,ended,-85.0,Early or on time,,,,0.0,0
18815,562867,358772,connect,ended,-37.0,Early or on time,,,,0.0,0
18816,562916,376478,mobile,ended,-181.0,Early or on time,,,,0.0,0
18817,562946,246368,connect,canceled,,Unknown,,,,0.0,0
18818,563054,312397,mobile,canceled,,Unknown,,,,0.0,0
18819,563135,406617,mobile,ended,35.0,< 1 hour,,,,0.0,0
18820,563146,285452,connect,ended,21.0,< 30 minutes,,,,0.0,0
18821,563160,320481,mobile,ended,3.0,< 30 minutes,,,,0.0,0
18822,563234,414780,mobile,ended,,Unknown,,,,0.0,0
18823,563463,373316,mobile,ended,25.0,< 30 minutes,,,,0.0,0
18824,563573,376109,mobile,ended,1.0,< 30 minutes,,,,0.0,0
18825,563626,399524,connect,canceled,,Unknown,,,,0.0,0
18826,563727,399394,mobile,ended,-25.0,Early or on time,,,,0.0,0
18827,563764,242375,mobile,ended,,Unknown,,,,0.0,0
18828,563850,317819,mobile,ended,-58.0,Early or on time,,,,0.0,0
18829,564001,360334,mobile,ended,1652.0,1 day or more,,,,0.0,0
18830,560125,386843,mobile,ended,15.0,< 30 minutes,,,,0.0,0
18831,560136,389565,mobile,ended,-45.0,Early or on time,,,,0.0,0
18832,560362,256882,mobile,ended,14.0,< 30 minutes,,,,0.0,0
18833,560514,206646,mobile,ended,157.0,2 to 5 hours,,,,0.0,0
18834,560681,346305,mobile,ended,-21.0,Early or on time,,,,0.0,0
18835,560684,399524,connect,ended,156.0,2 to 5 hours,,,,0.0,0
18836,560821,398243,mobile,ended,-34.0,Early or on time,,,,0.0,0
18837,560822,402562,connect,canceled,,Unknown,,,,0.0,0
18838,560826,406902,mobile,ended,64.0,1 to 2 hours,556895.0,660.0,,0.0,0
18839,560909,224455,mobile,ended,-39.0,Early or on time,,,,0.0,0
18840,561194,181625,connect,ended,-189.0,Early or on time,,,,0.0,0
18841,561226,206938,mobile,ended,96.0,1 to 2 hours,,,,0.0,0
18842,540198,371354,connect,ended,193.0,2 to 5 hours,,,,0.0,0
18843,540233,384532,mobile,ended,505.0,5 to 24 hours,,,,0.0,0
18844,540313,222072,mobile,ended,-88.0,Early or on time,,,,0.0,0
18845,540375,361468,connect,ended,-641.0,Early or on time,,,,0.0,0
18846,540407,349406,mobile,ended,0.0,Early or on time,,,,0.0,0
18847,540415,313077,mobile,ended,-149.0,Early or on time,,,,0.0,0
18848,540443,410109,mobile,ended,-107.0,Early or on time,,,,0.0,0
18849,540468,402304,mobile,ended,,Unknown,,,,0.0,0
18850,540526,378746,mobile,ended,116.0,1 to 2 hours,,,,0.0,0
18851,540616,319375,mobile,ended,,Unknown,,,,0.0,0
18852,540638,408561,mobile,ended,-105.0,Early or on time,,,,0.0,0
18853,540666,386325,mobile,ended,-156.0,Early or on time,,,,0.0,0
18854,540850,393078,mobile,ended,-24.0,Early or on time,,,,0.0,0
18855,540927,397217,connect,ended,-98.0,Early or on time,,,,0.0,0
18856,541156,402562,connect,ended,16.0,< 30 minutes,,,,0.0,0
18857,541188,403672,mobile,ended,76.0,1 to 2 hours,,,,0.0,0
18858,541221,405923,mobile,canceled,,Unknown,,,,0.0,0
18859,541222,293971,mobile,ended,1194.0,5 to 24 hours,,,,0.0,0
18860,541263,404871,mobile,ended,30.0,< 1 hour,,,,0.0,0
18861,541268,396435,connect,ended,-121.0,Early or on time,,,,0.0,0
18862,541294,366866,mobile,ended,-158.0,Early or on time,540776.0,120.0,,0.0,0
18863,541317,406999,mobile,ended,-48.0,Early or on time,,,,0.0,0
18864,541324,375331,mobile,ended,-15.0,Early or on time,,,,0.0,0
18865,541345,313012,mobile,ended,-2.0,Early or on time,,,,0.0,0
18866,541355,344762,mobile,ended,101.0,1 to 2 hours,,,,0.0,0
18867,541450,378172,mobile,ended,,Unknown,,,,0.0,0
18868,541526,410222,mobile,ended,219.0,2 to 5 hours,,,,0.0,0
18869,541682,394018,mobile,ended,-51.0,Early or on time,,,,0.0,0
18870,541797,195966,mobile,ended,274.0,2 to 5 hours,,,,0.0,0
18871,541919,394781,mobile,ended,-69.0,Early or on time,,,,0.0,0
18872,541942,391618,connect,ended,144.0,2 to 5 hours,531518.0,60.0,,0.0,0
18873,541989,291982,mobile,ended,839.0,5 to 24 hours,,,,0.0,0
18874,542018,384468,mobile,ended,-64.0,Early or on time,,,,0.0,0
18875,542100,408830,mobile,ended,-9.0,Early or on time,,,,0.0,0
18876,542198,407973,mobile,ended,-22.0,Early or on time,,,,0.0,0
18877,542468,224223,mobile,ended,-10.0,Early or on time,,,,0.0,0
18878,542551,369493,mobile,ended,-829.0,Early or on time,,,,0.0,0
18879,542558,386880,mobile,ended,162.0,2 to 5 hours,,,,0.0,0
18880,542598,348526,connect,ended,148.0,2 to 5 hours,545276.0,510.0,,0.0,0
18881,542662,364913,mobile,ended,13.0,< 30 minutes,,,,0.0,0
18882,542746,334118,mobile,ended,-49.0,Early or on time,,,,0.0,0
18883,542788,339149,mobile,ended,-35.0,Early or on time,,,,0.0,0
18884,542896,408060,mobile,canceled,,Unknown,,,,0.0,0
18885,542932,373690,mobile,canceled,,Unknown,,,,0.0,0
18886,543008,363761,mobile,ended,1341.0,5 to 24 hours,567693.0,720.0,,0.0,0
18887,543030,317000,mobile,ended,595.0,5 to 24 hours,,,,0.0,0
18888,543089,348082,mobile,canceled,,Unknown,,,,0.0,0
18889,543094,294179,mobile,ended,-129.0,Early or on time,,,,0.0,0
18890,543247,373198,mobile,canceled,,Unknown,,,,0.0,0
18891,543266,410596,mobile,ended,207.0,2 to 5 hours,,,,0.0,0
18892,543312,409676,mobile,ended,-13.0,Early or on time,,,,0.0,0
18893,543411,334246,mobile,ended,,Unknown,,,,0.0,0
18894,543445,401839,mobile,ended,195.0,2 to 5 hours,,,,0.0,0
18895,543572,356106,connect,canceled,,Unknown,541079.0,120.0,,0.0,0
18896,543624,193292,mobile,ended,-297.0,Early or on time,,,,0.0,0
18897,543744,389018,mobile,ended,91.0,1 to 2 hours,,,,0.0,0
18898,543843,291389,mobile,ended,,Unknown,,,,0.0,0
18899,544179,310810,mobile,ended,29.0,< 30 minutes,,,,0.0,0
18900,544186,390467,connect,ended,65.0,1 to 2 hours,542241.0,690.0,,0.0,0
18901,544217,401262,mobile,ended,53.0,< 1 hour,,,,0.0,0
18902,544256,404146,mobile,canceled,,Unknown,,,,0.0,0
18903,544279,409663,mobile,ended,,Unknown,,,,0.0,0
18904,544445,195888,mobile,ended,-22.0,Early or on time,544632.0,690.0,,0.0,0
18905,544659,377509,mobile,ended,-112.0,Early or on time,,,,0.0,0
18906,544662,357651,mobile,ended,27.0,< 30 minutes,,,,0.0,0
18907,544712,408844,mobile,ended,-27.0,Early or on time,537812.0,600.0,,0.0,0
18908,561282,405938,mobile,ended,-40.0,Early or on time,,,,0.0,0
18909,561377,411892,mobile,ended,72.0,1 to 2 hours,,,,0.0,0
18910,561444,367627,mobile,ended,35.0,< 1 hour,,,,0.0,0
18911,561517,330318,mobile,canceled,,Unknown,,,,0.0,0
18912,561634,381848,mobile,ended,-53.0,Early or on time,,,,0.0,0
18913,561674,385642,mobile,ended,-172.0,Early or on time,,,,0.0,0
18914,561779,307983,connect,ended,-17.0,Early or on time,,,,0.0,0
18915,561907,222072,mobile,ended,235.0,2 to 5 hours,,,,0.0,0
18916,561988,403526,mobile,ended,806.0,5 to 24 hours,,,,0.0,0
18917,562013,310918,connect,ended,15.0,< 30 minutes,,,,0.0,0
18918,562044,393750,mobile,ended,486.0,5 to 24 hours,,,,0.0,0
18919,562246,372293,mobile,ended,66.0,1 to 2 hours,,,,0.0,0
18920,562260,394085,mobile,ended,22.0,< 30 minutes,,,,0.0,0
18921,562601,359365,mobile,ended,36.0,< 1 hour,,,,0.0,0
18922,562767,399524,connect,canceled,,Unknown,,,,0.0,0
18923,562839,240686,mobile,ended,-287.0,Early or on time,,,,0.0,0
18924,562858,385273,mobile,ended,357.0,5 to 24 hours,,,,0.0,0
18925,562922,359868,mobile,canceled,,Unknown,,,,0.0,0
18926,562942,415240,mobile,ended,,Unknown,,,,0.0,0
18927,562997,408402,mobile,ended,39.0,< 1 hour,,,,0.0,0
18928,563022,368367,mobile,canceled,,Unknown,,,,0.0,0
18929,563314,409830,mobile,ended,-9.0,Early or on time,,,,0.0,0
18930,563424,393233,mobile,ended,,Unknown,,,,0.0,0
18931,563526,388154,mobile,ended,-3.0,Early or on time,,,,0.0,0
18932,563616,383443,connect,ended,-42.0,Early or on time,,,,0.0,0
18933,563665,201933,mobile,ended,-39.0,Early or on time,,,,0.0,0
18934,563869,311923,connect,ended,-43.0,Early or on time,,,,0.0,0
18935,564000,384594,mobile,ended,470.0,5 to 24 hours,,,,0.0,0
18936,564024,402513,mobile,ended,-4.0,Early or on time,,,,0.0,0
18937,564028,398802,mobile,ended,448.0,5 to 24 hours,,,,0.0,0
18938,564033,299323,mobile,ended,,Unknown,,,,0.0,0
18939,564105,392221,mobile,ended,-3.0,Early or on time,,,,0.0,0
18940,550841,405481,mobile,ended,870.0,5 to 24 hours,,,,0.0,0
18941,550851,401259,mobile,ended,57.0,< 1 hour,,,,0.0,0
18942,550903,389785,connect,ended,-18.0,Early or on time,540617.0,180.0,,0.0,0
18943,550945,392147,mobile,ended,-95.0,Early or on time,,,,0.0,0
18944,550972,360981,mobile,canceled,,Unknown,548903.0,60.0,221.0,-161.0,1
18945,550982,404496,mobile,ended,-15.0,Early or on time,,,,0.0,0
18946,550993,297748,mobile,ended,92.0,1 to 2 hours,,,,0.0,0
18947,551050,390486,mobile,ended,91.0,1 to 2 hours,,,,0.0,0
18948,551055,409197,mobile,ended,-91.0,Early or on time,543333.0,240.0,,0.0,0
18949,551101,411694,mobile,ended,-6.0,Early or on time,,,,0.0,0
18950,551133,297105,connect,canceled,,Unknown,,,,0.0,0
18951,551198,224728,mobile,ended,48.0,< 1 hour,,,,0.0,0
18952,551301,367531,mobile,ended,235.0,2 to 5 hours,,,,0.0,0
18953,551352,400088,mobile,ended,138.0,2 to 5 hours,,,,0.0,0
18954,551379,386710,mobile,ended,147.0,2 to 5 hours,,,,0.0,0
18955,551382,403430,mobile,ended,525.0,5 to 24 hours,,,,0.0,0
18956,551387,315040,mobile,ended,144.0,2 to 5 hours,,,,0.0,0
18957,551522,396034,connect,ended,0.0,Early or on time,,,,0.0,0
18958,551571,366844,mobile,ended,24.0,< 30 minutes,,,,0.0,0
18959,551717,366164,connect,ended,-173.0,Early or on time,,,,0.0,0
